Interval End,kWh,kVA,PF,kW
Sun 18 Sep 2011 15:30,36.928,75.309,0.98,73.856
Sun 18 Sep 2011 16:00,29.408,59.097,1.00,58.816
Sun 18 Sep 2011 16:30,33.008,67.252,0.98,66.016
Sun 18 Sep 2011 17:00,30.704,61.859,0.99,61.408
Sun 18 Sep 2011 17:30,33.248,67.38,0.99,66.496
Sun 18 Sep 2011 18:00,32.544,65.965,0.99,65.088
Sun 18 Sep 2011 18:30,31.408,63.479,0.99,62.816
Sun 18 Sep 2011 19:00,36.688,74.763,0.98,73.376
Sun 18 Sep 2011 19:30,33.328,67.02,0.99,66.656
Sun 18 Sep 2011 20:00,37.056,75.733,0.98,74.112
Sun 18 Sep 2011 20:30,33.696,67.769,0.99,67.392
Sun 18 Sep 2011 21:00,38.064,77.118,0.99,76.128
Sun 18 Sep 2011 21:30,34.72,69.856,0.99,69.44
Sun 18 Sep 2011 22:00,34.672,69.74,0.99,69.344
Sun 18 Sep 2011 22:30,35.824,72.327,0.99,71.648
Sun 18 Sep 2011 23:00,32.384,64.927,1.00,64.768
Sun 18 Sep 2011 23:30,34.56,69.815,0.99,69.12
Mon 19 Sep 2011 00:00,30.208,60.542,1.00,60.416
Mon 19 Sep 2011 00:30,33.28,67.098,0.99,66.56
Mon 19 Sep 2011 01:00,30.224,60.756,0.99,60.448
Mon 19 Sep 2011 01:30,32.064,64.56,0.99,64.128
Mon 19 Sep 2011 02:00,31.488,63.439,0.99,62.976
Mon 19 Sep 2011 02:30,30.144,60.623,0.99,60.288
Mon 19 Sep 2011 03:00,32.288,65.139,0.99,64.576
Mon 19 Sep 2011 03:30,29.104,58.459,1.00,58.208
Mon 19 Sep 2011 04:00,32.624,65.852,0.99,65.248
Mon 19 Sep 2011 04:30,27.44,55.037,1.00,54.88
Mon 19 Sep 2011 05:00,32.688,66.005,0.99,65.376
Mon 19 Sep 2011 05:30,32.08,64.415,1.00,64.16
Mon 19 Sep 2011 06:00,35.712,71.984,0.99,71.424
Mon 19 Sep 2011 06:30,33.856,68.161,0.99,67.712
Mon 19 Sep 2011 07:00,33.776,68.119,0.99,67.552
Mon 19 Sep 2011 07:30,32.272,65.058,0.99,64.544
Mon 19 Sep 2011 08:00,30.56,61.52,0.99,61.12
Mon 19 Sep 2011 08:30,34.544,69.876,0.99,69.088
Mon 19 Sep 2011 09:00,37.84,76.056,1.00,75.68
Mon 19 Sep 2011 09:30,44.624,90.961,0.98,89.248
Mon 19 Sep 2011 10:00,43.792,88.381,0.99,87.584
Mon 19 Sep 2011 10:30,49.616,101.508,0.98,99.232
Mon 19 Sep 2011 11:00,46.448,93.805,0.99,92.896
Mon 19 Sep 2011 11:30,53.152,108.599,0.98,106.304
Mon 19 Sep 2011 12:00,47.168,95.248,0.99,94.336
Mon 19 Sep 2011 12:30,51.808,106.252,0.98,103.616
Mon 19 Sep 2011 13:00,45.84,92.66,0.99,91.68
Mon 19 Sep 2011 13:30,53.36,108.993,0.98,106.72
Mon 19 Sep 2011 14:00,51.968,105.195,0.99,103.936
Mon 19 Sep 2011 14:30,52.8,107.698,0.98,105.6
Mon 19 Sep 2011 15:00,50.384,102.504,0.98,100.768
Mon 19 Sep 2011 15:30,52.4,106.752,0.98,104.8
Mon 19 Sep 2011 16:00,50.656,103.033,0.98,101.312
Mon 19 Sep 2011 16:30,50.816,102.98,0.99,101.632
Mon 19 Sep 2011 17:00,50.432,102.993,0.98,100.864
Mon 19 Sep 2011 17:30,41.168,83.248,0.99,82.336
Mon 19 Sep 2011 18:00,41.616,84.786,0.98,83.232
Mon 19 Sep 2011 18:30,35.264,71.063,0.99,70.528
Mon 19 Sep 2011 19:00,43.76,89.884,0.97,87.52
Mon 19 Sep 2011 19:30,38.512,77.593,0.99,77.024
Mon 19 Sep 2011 20:00,42.,85.74,0.98,84.
Mon 19 Sep 2011 20:30,39.072,78.854,0.99,78.144
Mon 19 Sep 2011 21:00,40.368,81.977,0.98,80.736
Mon 19 Sep 2011 21:30,38.784,78.555,0.99,77.568
Mon 19 Sep 2011 22:00,37.632,75.945,0.99,75.264
Mon 19 Sep 2011 22:30,40.064,81.274,0.99,80.128
Mon 19 Sep 2011 23:00,34.896,69.975,1.00,69.792
Mon 19 Sep 2011 23:30,39.2,79.377,0.99,78.4
Tue 20 Sep 2011 00:00,31.856,63.852,1.00,63.712
Tue 20 Sep 2011 00:30,36.816,74.578,0.99,73.632
Tue 20 Sep 2011 01:00,30.96,62.089,1.00,61.92
Tue 20 Sep 2011 01:30,34.048,68.765,0.99,68.096
Tue 20 Sep 2011 02:00,31.728,63.821,0.99,63.456
Tue 20 Sep 2011 02:30,32.064,64.513,0.99,64.128
Tue 20 Sep 2011 03:00,33.136,66.85,0.99,66.272
Tue 20 Sep 2011 03:30,30.832,61.858,1.00,61.664
Tue 20 Sep 2011 04:00,33.2,67.086,0.99,66.4
Tue 20 Sep 2011 04:30,27.856,55.827,1.00,55.712
Tue 20 Sep 2011 05:00,33.392,67.56,0.99,66.784
Tue 20 Sep 2011 05:30,32.752,65.774,1.00,65.504
Tue 20 Sep 2011 06:00,34.96,70.607,0.99,69.92
Tue 20 Sep 2011 06:30,33.376,67.222,0.99,66.752
Tue 20 Sep 2011 07:00,33.28,67.118,0.99,66.56
Tue 20 Sep 2011 07:30,31.76,64.131,0.99,63.52
Tue 20 Sep 2011 08:00,34.384,69.134,0.99,68.768
Tue 20 Sep 2011 08:30,38.176,77.634,0.98,76.352
Tue 20 Sep 2011 09:00,46.88,96.369,0.97,93.76
Tue 20 Sep 2011 09:30,62.528,131.258,0.95,125.056
Tue 20 Sep 2011 10:00,57.856,120.474,0.96,115.712
Tue 20 Sep 2011 10:30,56.928,117.545,0.97,113.856
Tue 20 Sep 2011 11:00,46.704,94.18,0.99,93.408
Tue 20 Sep 2011 11:30,52.736,107.858,0.98,105.472
Tue 20 Sep 2011 12:00,47.168,95.188,0.99,94.336
Tue 20 Sep 2011 12:30,60.192,124.41,0.97,120.384
Tue 20 Sep 2011 13:00,55.136,113.026,0.98,110.272
Tue 20 Sep 2011 13:30,61.76,129.313,0.96,123.52
Tue 20 Sep 2011 14:00,52.,106.619,0.98,104.
Tue 20 Sep 2011 14:30,57.088,117.582,0.97,114.176
Tue 20 Sep 2011 15:00,54.08,110.327,0.98,108.16
Tue 20 Sep 2011 15:30,55.664,114.748,0.97,111.328
Tue 20 Sep 2011 16:00,45.424,92.059,0.99,90.848
Tue 20 Sep 2011 16:30,49.872,102.568,0.97,99.744
Tue 20 Sep 2011 17:00,45.312,91.916,0.99,90.624
Tue 20 Sep 2011 17:30,45.408,93.507,0.97,90.816
Tue 20 Sep 2011 18:00,37.856,76.718,0.99,75.712
Tue 20 Sep 2011 18:30,42.032,86.584,0.97,84.064
Tue 20 Sep 2011 19:00,38.752,78.242,0.99,77.504
Tue 20 Sep 2011 19:30,42.752,87.482,0.98,85.504
Tue 20 Sep 2011 20:00,38.016,76.668,0.99,76.032
Tue 20 Sep 2011 20:30,42.064,86.179,0.98,84.128
Tue 20 Sep 2011 21:00,37.136,74.838,0.99,74.272
Tue 20 Sep 2011 21:30,40.416,82.339,0.98,80.832
Tue 20 Sep 2011 22:00,33.392,67.06,1.00,66.784
Tue 20 Sep 2011 22:30,34.864,70.412,0.99,69.728
Tue 20 Sep 2011 23:00,32.736,65.816,0.99,65.472
Tue 20 Sep 2011 23:30,33.472,67.323,0.99,66.944
Wed 21 Sep 2011 00:00,32.64,65.738,0.99,65.28
Wed 21 Sep 2011 00:30,30.352,60.962,1.00,60.704
Wed 21 Sep 2011 01:00,34.112,68.814,0.99,68.224
Wed 21 Sep 2011 01:30,31.28,62.707,1.00,62.56
Wed 21 Sep 2011 02:00,33.712,67.931,0.99,67.424
Wed 21 Sep 2011 02:30,28.528,57.215,1.00,57.056
Wed 21 Sep 2011 03:00,32.944,66.323,0.99,65.888
Wed 21 Sep 2011 03:30,30.224,60.664,1.00,60.448
Wed 21 Sep 2011 04:00,30.208,60.744,0.99,60.416
Wed 21 Sep 2011 04:30,30.752,61.86,0.99,61.504
Wed 21 Sep 2011 05:00,29.808,59.835,1.00,59.616
Wed 21 Sep 2011 05:30,36.304,73.179,0.99,72.608
Wed 21 Sep 2011 06:00,31.088,62.328,1.00,62.176
Wed 21 Sep 2011 06:30,36.32,73.187,0.99,72.64
Wed 21 Sep 2011 07:00,32.432,65.142,1.00,64.864
Wed 21 Sep 2011 07:30,33.312,66.985,0.99,66.624
Wed 21 Sep 2011 08:00,36.176,73.033,0.99,72.352
Wed 21 Sep 2011 08:30,35.44,71.232,1.00,70.88
Wed 21 Sep 2011 09:00,47.52,97.622,0.97,95.04
Wed 21 Sep 2011 09:30,48.032,98.386,0.98,96.064
Wed 21 Sep 2011 10:00,59.024,123.048,0.96,118.048
Wed 21 Sep 2011 10:30,52.32,107.451,0.97,104.64
Wed 21 Sep 2011 11:00,51.952,106.611,0.97,103.904
Wed 21 Sep 2011 11:30,49.264,99.203,0.99,98.528
Wed 21 Sep 2011 12:00,49.552,101.323,0.98,99.104
Wed 21 Sep 2011 12:30,45.216,91.576,0.99,90.432
Wed 21 Sep 2011 13:00,48.176,98.592,0.98,96.352
Wed 21 Sep 2011 13:30,44.672,90.732,0.98,89.344
Wed 21 Sep 2011 14:00,50.416,103.339,0.98,100.832
Wed 21 Sep 2011 14:30,49.968,102.039,0.98,99.936
Wed 21 Sep 2011 15:00,54.256,112.638,0.96,108.512
Wed 21 Sep 2011 15:30,47.968,97.966,0.98,95.936
Wed 21 Sep 2011 16:00,49.76,102.808,0.97,99.52
Wed 21 Sep 2011 16:30,43.664,88.608,0.99,87.328
Wed 21 Sep 2011 17:00,47.616,97.616,0.98,95.232
Wed 21 Sep 2011 17:30,42.336,85.673,0.99,84.672
Wed 21 Sep 2011 18:00,41.488,84.591,0.98,82.976
Wed 21 Sep 2011 18:30,40.128,81.817,0.98,80.256
Wed 21 Sep 2011 19:00,37.488,75.487,0.99,74.976
Wed 21 Sep 2011 19:30,41.28,84.139,0.98,82.56
Wed 21 Sep 2011 20:00,37.408,75.438,0.99,74.816
Wed 21 Sep 2011 20:30,37.92,76.729,0.99,75.84
Wed 21 Sep 2011 21:00,36.656,73.861,0.99,73.312
Wed 21 Sep 2011 21:30,35.744,71.893,0.99,71.488
Wed 21 Sep 2011 22:00,37.808,76.323,0.99,75.616
Wed 21 Sep 2011 22:30,32.416,64.967,1.00,64.832
Wed 21 Sep 2011 23:00,36.16,73.172,0.99,72.32
Wed 21 Sep 2011 23:30,32.192,64.447,1.00,64.384
Thu 22 Sep 2011 00:00,36.16,73.11,0.99,72.32
Thu 22 Sep 2011 00:30,30.16,60.44,1.00,60.32
Thu 22 Sep 2011 01:00,34.88,70.623,0.99,69.76
Thu 22 Sep 2011 01:30,29.312,58.748,1.00,58.624
Thu 22 Sep 2011 02:00,33.136,66.968,0.99,66.272
Thu 22 Sep 2011 02:30,27.776,55.672,1.00,55.552
Thu 22 Sep 2011 03:00,30.144,60.808,0.99,60.288
Thu 22 Sep 2011 03:30,27.84,55.948,1.00,55.68
Thu 22 Sep 2011 04:00,28.096,56.608,0.99,56.192
Thu 22 Sep 2011 04:30,27.744,55.856,0.99,55.488
Thu 22 Sep 2011 05:00,26.08,52.513,0.99,52.16
Thu 22 Sep 2011 05:30,32.144,64.738,0.99,64.288
Thu 22 Sep 2011 06:00,28.208,56.576,1.00,56.416
Thu 22 Sep 2011 06:30,33.216,67.008,0.99,66.432
Thu 22 Sep 2011 07:00,27.504,55.22,1.00,55.008
Thu 22 Sep 2011 07:30,32.464,65.579,0.99,64.928
Thu 22 Sep 2011 08:00,29.408,59.058,1.00,58.816
Thu 22 Sep 2011 08:30,36.704,74.336,0.99,73.408
Thu 22 Sep 2011 09:00,39.968,80.726,0.99,79.936
Thu 22 Sep 2011 09:30,44.336,90.208,0.98,88.672
Thu 22 Sep 2011 10:00,43.872,89.208,0.98,87.744
Thu 22 Sep 2011 10:30,45.984,93.536,0.98,91.968
Thu 22 Sep 2011 11:00,45.648,92.817,0.98,91.296
Thu 22 Sep 2011 11:30,47.68,97.089,0.98,95.36
Thu 22 Sep 2011 12:00,48.384,98.484,0.98,96.768
Thu 22 Sep 2011 12:30,50.496,103.474,0.98,100.992
Thu 22 Sep 2011 13:00,46.528,94.193,0.99,93.056
Thu 22 Sep 2011 13:30,50.32,103.068,0.98,100.64
Thu 22 Sep 2011 14:00,57.184,118.497,0.97,114.368
Thu 22 Sep 2011 14:30,61.264,126.9,0.97,122.528
Thu 22 Sep 2011 15:00,59.44,122.882,0.97,118.88
Thu 22 Sep 2011 15:30,51.52,105.813,0.97,103.04
Thu 22 Sep 2011 16:00,51.76,106.494,0.97,103.52
Thu 22 Sep 2011 16:30,42.512,86.182,0.99,85.024
Thu 22 Sep 2011 17:00,44.,91.139,0.97,88.
Thu 22 Sep 2011 17:30,39.136,79.489,0.98,78.272
Thu 22 Sep 2011 18:00,40.528,82.702,0.98,81.056
Thu 22 Sep 2011 18:30,40.56,82.752,0.98,81.12
Thu 22 Sep 2011 19:00,40.72,82.632,0.99,81.44
Thu 22 Sep 2011 19:30,43.168,88.144,0.98,86.336
Thu 22 Sep 2011 20:00,35.344,71.21,0.99,70.688
Thu 22 Sep 2011 20:30,38.032,77.809,0.98,76.064
Thu 22 Sep 2011 21:00,33.28,67.039,0.99,66.56
Thu 22 Sep 2011 21:30,39.184,80.049,0.98,78.368
Thu 22 Sep 2011 22:00,33.536,67.496,0.99,67.072
Thu 22 Sep 2011 22:30,37.008,75.308,0.98,74.016
Thu 22 Sep 2011 23:00,33.6,67.757,0.99,67.2
Thu 22 Sep 2011 23:30,34.88,70.584,0.99,69.76
Fri 23 Sep 2011 00:00,33.808,68.11,0.99,67.616
Fri 23 Sep 2011 00:30,31.712,63.835,0.99,63.424
Fri 23 Sep 2011 01:00,31.04,62.492,0.99,62.08
Fri 23 Sep 2011 01:30,30.592,61.495,0.99,61.184
Fri 23 Sep 2011 02:00,32.336,65.115,0.99,64.672
Fri 23 Sep 2011 02:30,30.224,60.641,1.00,60.448
Fri 23 Sep 2011 03:00,32.448,65.469,0.99,64.896
Fri 23 Sep 2011 03:30,26.064,52.253,1.00,52.128
Fri 23 Sep 2011 04:00,31.312,63.332,0.99,62.624
Fri 23 Sep 2011 04:30,25.792,51.781,1.00,51.584
Fri 23 Sep 2011 05:00,29.808,60.189,0.99,59.616
Fri 23 Sep 2011 05:30,28.608,57.525,0.99,57.216
Fri 23 Sep 2011 06:00,30.832,62.202,0.99,61.664
Fri 23 Sep 2011 06:30,31.36,63.269,0.99,62.72
Fri 23 Sep 2011 07:00,30.16,60.783,0.99,60.32
Fri 23 Sep 2011 07:30,29.744,60.159,0.99,59.488
Fri 23 Sep 2011 08:00,29.328,59.178,0.99,58.656
Fri 23 Sep 2011 08:30,38.4,79.234,0.97,76.8
Fri 23 Sep 2011 09:00,40.768,83.249,0.98,81.536
Fri 23 Sep 2011 09:30,57.312,119.447,0.96,114.624
Fri 23 Sep 2011 10:00,54.736,112.855,0.97,109.472
Fri 23 Sep 2011 10:30,51.424,105.475,0.98,102.848
Fri 23 Sep 2011 11:00,55.024,113.314,0.97,110.048
Fri 23 Sep 2011 11:30,54.432,112.08,0.97,108.864
Fri 23 Sep 2011 12:00,55.6,114.702,0.97,111.2
Fri 23 Sep 2011 12:30,52.864,108.029,0.98,105.728
Fri 23 Sep 2011 13:00,52.912,109.964,0.96,105.824
Fri 23 Sep 2011 13:30,50.24,103.882,0.97,100.48
Fri 23 Sep 2011 14:00,47.216,97.708,0.97,94.432
Fri 23 Sep 2011 14:30,50.016,103.177,0.97,100.032
Fri 23 Sep 2011 15:00,49.488,102.09,0.97,98.976
Fri 23 Sep 2011 15:30,51.616,108.308,0.95,103.232
Fri 23 Sep 2011 16:00,48.544,100.869,0.96,97.088
Fri 23 Sep 2011 16:30,47.392,97.902,0.97,94.784
Fri 23 Sep 2011 17:00,44.272,91.739,0.97,88.544
Fri 23 Sep 2011 17:30,40.256,82.545,0.98,80.512
Fri 23 Sep 2011 18:00,36.704,75.138,0.98,73.408
Fri 23 Sep 2011 18:30,32.928,67.058,0.98,65.856
Fri 23 Sep 2011 19:00,33.584,68.074,0.99,67.168
Fri 23 Sep 2011 19:30,36.224,73.548,0.99,72.448
Fri 23 Sep 2011 20:00,32.608,65.824,0.99,65.216
Fri 23 Sep 2011 20:30,29.296,58.897,0.99,58.592
Fri 23 Sep 2011 21:00,31.696,64.224,0.99,63.392
Fri 23 Sep 2011 21:30,28.352,56.861,1.00,56.704
Fri 23 Sep 2011 22:00,31.456,63.787,0.99,62.912
Fri 23 Sep 2011 22:30,25.456,51.014,1.00,50.912
Fri 23 Sep 2011 23:00,30.896,62.509,0.99,61.792
Fri 23 Sep 2011 23:30,25.68,51.563,1.00,51.36
Sat 24 Sep 2011 00:00,28.624,57.795,0.99,57.248
Sat 24 Sep 2011 00:30,27.104,54.684,0.99,54.208
Sat 24 Sep 2011 01:00,27.456,55.438,0.99,54.912
Sat 24 Sep 2011 01:30,25.392,51.218,0.99,50.784
Sat 24 Sep 2011 02:00,28.688,57.909,0.99,57.376
Sat 24 Sep 2011 02:30,24.112,48.647,0.99,48.224
Sat 24 Sep 2011 03:00,28.512,57.56,0.99,57.024
Sat 24 Sep 2011 03:30,22.928,46.201,0.99,45.856
Sat 24 Sep 2011 04:00,28.08,56.568,0.99,56.16
Sat 24 Sep 2011 04:30,24.016,48.392,0.99,48.032
Sat 24 Sep 2011 05:00,26.096,52.619,0.99,52.192
Sat 24 Sep 2011 05:30,25.632,51.666,0.99,51.264
Sat 24 Sep 2011 06:00,25.104,50.586,0.99,50.208
Sat 24 Sep 2011 06:30,26.576,53.587,0.99,53.152
Sat 24 Sep 2011 07:00,21.344,43.209,0.99,42.688
Sat 24 Sep 2011 07:30,24.704,49.777,0.99,49.408
Sat 24 Sep 2011 08:00,20.672,41.836,0.99,41.344
Sat 24 Sep 2011 08:30,25.04,50.487,0.99,50.08
Sat 24 Sep 2011 09:00,23.232,46.864,0.99,46.464
Sat 24 Sep 2011 09:30,26.976,54.361,0.99,53.952
Sat 24 Sep 2011 10:00,28.128,56.735,0.99,56.256
Sat 24 Sep 2011 10:30,28.912,58.209,0.99,57.824
Sat 24 Sep 2011 11:00,33.136,67.26,0.99,66.272
Sat 24 Sep 2011 11:30,29.664,59.626,1.00,59.328
Sat 24 Sep 2011 12:00,34.416,70.036,0.98,68.832
Sat 24 Sep 2011 12:30,30.016,60.224,1.00,60.032
Sat 24 Sep 2011 13:00,37.744,76.796,0.98,75.488
Sat 24 Sep 2011 13:30,32.608,65.385,1.00,65.216
Sat 24 Sep 2011 14:00,37.024,75.777,0.98,74.048
Sat 24 Sep 2011 14:30,32.608,65.585,0.99,65.216
Sat 24 Sep 2011 15:00,36.992,75.654,0.98,73.984
Sat 24 Sep 2011 15:30,31.808,64.029,0.99,63.616
Sat 24 Sep 2011 16:00,36.08,73.913,0.98,72.16
Sat 24 Sep 2011 16:30,30.816,61.892,1.00,61.632
Sat 24 Sep 2011 17:00,34.8,70.796,0.98,69.6
Sat 24 Sep 2011 17:30,31.936,64.164,1.00,63.872
Sat 24 Sep 2011 18:00,34.064,69.21,0.98,68.128
Sat 24 Sep 2011 18:30,32.016,64.546,0.99,64.032
Sat 24 Sep 2011 19:00,36.288,73.349,0.99,72.576
Sat 24 Sep 2011 19:30,37.072,74.87,0.99,74.144
Sat 24 Sep 2011 20:00,32.56,65.538,0.99,65.12
Sat 24 Sep 2011 20:30,35.296,71.562,0.99,70.592
Sat 24 Sep 2011 21:00,31.76,63.772,1.00,63.52
Sat 24 Sep 2011 21:30,34.368,69.82,0.98,68.736
Sat 24 Sep 2011 22:00,29.104,58.408,1.00,58.208
Sat 24 Sep 2011 22:30,32.128,65.155,0.99,64.256
Sat 24 Sep 2011 23:00,28.88,58.046,1.00,57.76
Sat 24 Sep 2011 23:30,29.488,59.372,0.99,58.976
Sun 25 Sep 2011 00:00,29.712,59.956,0.99,59.424
Sun 25 Sep 2011 00:30,28.528,57.324,1.00,57.056
Sun 25 Sep 2011 01:00,30.096,60.528,0.99,60.192
Sun 25 Sep 2011 01:30,27.712,55.626,1.00,55.424
Sun 25 Sep 2011 03:00,29.632,59.637,0.99,59.264
Sun 25 Sep 2011 03:30,26.256,52.679,1.00,52.512
Sun 25 Sep 2011 04:00,30.528,61.487,0.99,61.056
Sun 25 Sep 2011 04:30,25.424,50.963,1.00,50.848
Sun 25 Sep 2011 05:00,30.432,61.335,0.99,60.864
Sun 25 Sep 2011 05:30,24.864,49.864,1.00,49.728
Sun 25 Sep 2011 06:00,30.048,60.526,0.99,60.096
Sun 25 Sep 2011 06:30,25.696,51.595,1.00,51.392
Sun 25 Sep 2011 07:00,28.592,57.57,0.99,57.184
Sun 25 Sep 2011 07:30,27.632,55.577,0.99,55.264
Sun 25 Sep 2011 08:00,25.872,52.13,0.99,51.744
Sun 25 Sep 2011 08:30,26.752,53.92,0.99,53.504
Sun 25 Sep 2011 09:00,23.424,47.182,0.99,46.848
Sun 25 Sep 2011 09:30,28.688,57.783,0.99,57.376
Sun 25 Sep 2011 10:00,24.752,49.872,0.99,49.504
Sun 25 Sep 2011 10:30,31.024,62.591,0.99,62.048
Sun 25 Sep 2011 11:00,28.816,57.891,1.00,57.632
Sun 25 Sep 2011 11:30,30.704,61.832,0.99,61.408
Sun 25 Sep 2011 12:00,32.416,65.457,0.99,64.832
Sun 25 Sep 2011 12:30,30.896,62.078,1.00,61.792
Sun 25 Sep 2011 13:00,34.896,70.773,0.99,69.792
Sun 25 Sep 2011 13:30,30.416,60.994,1.00,60.832
Sun 25 Sep 2011 14:00,36.528,74.37,0.98,73.056
Sun 25 Sep 2011 14:30,30.416,61.021,1.00,60.832
Sun 25 Sep 2011 15:00,35.856,72.626,0.99,71.712
Sun 25 Sep 2011 15:30,34.08,68.519,0.99,68.16
Sun 25 Sep 2011 16:00,36.336,73.258,0.99,72.672
Sun 25 Sep 2011 16:30,35.184,71.011,0.99,70.368
Sun 25 Sep 2011 17:00,35.136,70.79,0.99,70.272
Sun 25 Sep 2011 17:30,36.16,73.298,0.99,72.32
Sun 25 Sep 2011 18:00,33.024,66.373,1.00,66.048
Sun 25 Sep 2011 18:30,37.056,75.032,0.99,74.112
Sun 25 Sep 2011 19:00,31.264,62.662,1.00,62.528
Sun 25 Sep 2011 19:30,35.648,72.262,0.99,71.296
Sun 25 Sep 2011 20:00,35.072,70.563,0.99,70.144
Sun 25 Sep 2011 20:30,36.752,74.209,0.99,73.504
Sun 25 Sep 2011 21:00,36.288,73.229,0.99,72.576
Sun 25 Sep 2011 21:30,29.392,59.085,0.99,58.784
Sun 25 Sep 2011 22:00,31.248,63.052,0.99,62.496
Sun 25 Sep 2011 22:30,26.544,53.325,1.00,53.088
Sun 25 Sep 2011 23:00,31.376,63.314,0.99,62.752
Sun 25 Sep 2011 23:30,25.984,52.087,1.00,51.968
Mon 26 Sep 2011 00:00,31.248,62.986,0.99,62.496
Mon 26 Sep 2011 00:30,27.84,55.889,1.00,55.68
Mon 26 Sep 2011 01:00,30.88,62.094,0.99,61.76
Mon 26 Sep 2011 01:30,29.648,59.623,0.99,59.296
Mon 26 Sep 2011 02:00,29.12,58.496,1.00,58.24
Mon 26 Sep 2011 02:30,31.28,62.999,0.99,62.56
Mon 26 Sep 2011 03:00,28.784,57.707,1.00,57.568
Mon 26 Sep 2011 03:30,32.816,66.267,0.99,65.632
Mon 26 Sep 2011 04:00,28.208,56.534,1.00,56.416
Mon 26 Sep 2011 04:30,32.272,65.066,0.99,64.544
Mon 26 Sep 2011 05:00,29.904,60.005,1.00,59.808
Mon 26 Sep 2011 05:30,34.048,68.503,0.99,68.096
Mon 26 Sep 2011 06:00,33.392,67.157,0.99,66.784
Mon 26 Sep 2011 06:30,32.048,64.298,1.00,64.096
Mon 26 Sep 2011 07:00,36.24,73.236,0.99,72.48
Mon 26 Sep 2011 07:30,31.696,63.47,1.00,63.392
Mon 26 Sep 2011 08:00,35.76,72.295,0.99,71.52
Mon 26 Sep 2011 08:30,34.896,70.321,0.99,69.792
Mon 26 Sep 2011 09:00,43.44,88.161,0.99,86.88
Mon 26 Sep 2011 09:30,43.136,87.524,0.99,86.272
Mon 26 Sep 2011 10:00,44.128,89.273,0.99,88.256
Mon 26 Sep 2011 10:30,48.944,99.555,0.98,97.888
Mon 26 Sep 2011 11:00,46.16,93.122,0.99,92.32
Mon 26 Sep 2011 11:30,51.28,105.109,0.98,102.56
Mon 26 Sep 2011 12:00,48.848,98.519,0.99,97.696
Mon 26 Sep 2011 12:30,53.072,108.629,0.98,106.144
Mon 26 Sep 2011 13:00,45.936,92.906,0.99,91.872
Mon 26 Sep 2011 13:30,52.848,107.932,0.98,105.696
Mon 26 Sep 2011 14:00,47.728,96.777,0.99,95.456
Mon 26 Sep 2011 14:30,50.768,103.749,0.98,101.536
Mon 26 Sep 2011 15:00,50.832,103.757,0.98,101.664
Mon 26 Sep 2011 15:30,50.304,103.12,0.98,100.608
Mon 26 Sep 2011 16:00,48.432,98.933,0.98,96.864
Mon 26 Sep 2011 16:30,49.024,100.859,0.97,98.048
Mon 26 Sep 2011 17:00,47.76,98.068,0.97,95.52
Mon 26 Sep 2011 17:30,39.696,80.337,0.99,79.392
Mon 26 Sep 2011 18:00,40.464,82.793,0.98,80.928
Mon 26 Sep 2011 18:30,39.264,79.479,0.99,78.528
Mon 26 Sep 2011 19:00,36.832,74.801,0.98,73.664
Mon 26 Sep 2011 19:30,33.696,67.884,0.99,67.392
Mon 26 Sep 2011 20:00,36.672,74.588,0.98,73.344
Mon 26 Sep 2011 20:30,34.464,69.334,0.99,68.928
Mon 26 Sep 2011 21:00,39.264,80.292,0.98,78.528
Mon 26 Sep 2011 21:30,33.248,66.816,1.00,66.496
Mon 26 Sep 2011 22:00,38.4,78.228,0.98,76.8
Mon 26 Sep 2011 22:30,31.792,63.908,0.99,63.584
Mon 26 Sep 2011 23:00,33.04,66.698,0.99,66.08
Mon 26 Sep 2011 23:30,31.136,62.578,1.00,62.272
Tue 27 Sep 2011 00:00,30.992,62.347,0.99,61.984
Tue 27 Sep 2011 00:30,32.4,65.344,0.99,64.8
Tue 27 Sep 2011 01:00,29.184,58.606,1.00,58.368
Tue 27 Sep 2011 01:30,31.28,63.049,0.99,62.56
Tue 27 Sep 2011 02:00,29.728,59.731,1.00,59.456
Tue 27 Sep 2011 02:30,31.04,62.464,0.99,62.08
Tue 27 Sep 2011 03:00,28.384,57.135,0.99,56.768
Tue 27 Sep 2011 03:30,26.192,52.732,0.99,52.384
Tue 27 Sep 2011 04:00,28.432,57.271,0.99,56.864
Tue 27 Sep 2011 04:30,26.048,52.393,0.99,52.096
Tue 27 Sep 2011 05:00,29.616,59.753,0.99,59.232
Tue 27 Sep 2011 05:30,26.992,54.217,1.00,53.984
Tue 27 Sep 2011 06:00,32.336,65.33,0.99,64.672
Tue 27 Sep 2011 06:30,28.064,56.373,1.00,56.128
Tue 27 Sep 2011 07:00,32.,64.647,0.99,64.
Tue 27 Sep 2011 07:30,27.504,55.223,1.00,55.008
Tue 27 Sep 2011 08:00,33.024,66.697,0.99,66.048
Tue 27 Sep 2011 08:30,31.072,62.527,0.99,62.144
Tue 27 Sep 2011 09:00,40.144,81.981,0.98,80.288
Tue 27 Sep 2011 09:30,50.688,105.919,0.96,101.376
Tue 27 Sep 2011 10:00,56.24,116.574,0.96,112.48
Tue 27 Sep 2011 10:30,54.992,114.134,0.96,109.984
Tue 27 Sep 2011 11:00,55.808,116.113,0.96,111.616
Tue 27 Sep 2011 11:30,48.336,99.049,0.98,96.672
